file_name,absolute_path,relative_target_path,extension,width,height,aspect_ratio,file_size,inferred_entity,inferred_category,inferred_district,inferred_panel_role,duplicate_group,quality_status,rights_status,recommended_use,notes
"seaholm-district-1024x575.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /NEW NEW IMAGES/seaholm-district-1024x575.jpg","","jpg","1024","575","1.781","188409","seaholm-district-1024x575","NEW NEW IMAGES","","manual_review_required","188409-seaholm-district-1024x575","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"second street.jpeg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /NEW NEW IMAGES/second street.jpeg","","jpeg","281","179","1.570","16339","second-street","NEW NEW IMAGES","","manual_review_required","16339-second-street","too_small","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"space activation.jpeg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /NEW NEW IMAGES/space activation.jpeg","","jpeg","300","168","1.786","7700","space-activation","NEW NEW IMAGES","","manual_review_required","7700-space-activation","too_small","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"spring condos 300 bowie st .jpeg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /NEW NEW IMAGES/spring condos 300 bowie st .jpeg","","jpeg","1240","826","1.501","244955","spring-condos-300-bowie-st","NEW NEW IMAGES","","manual_review_required","244955-spring-condos-300-bowie-st","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"spring condos-GNZeI2R3h3gl_fwwDreoyPbUGawkD7HoeZBXleInc-jJRUFfJc8docXZgy36_wtCjJ-WX4_MhIHGB6q3yBDUJ5hOjbsc03siIkqp_u72z9p3N63wDAeV.jpeg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /NEW NEW IMAGES/spring condos-GNZeI2R3h3gl_fwwDreoyPbUGawkD7HoeZBXleInc-jJRUFfJc8docXZgy36_wtCjJ-WX4_MhIHGB6q3yBDUJ5hOjbsc03siIkqp_u72z9p3N63wDAeV.jpeg","","jpeg","1920","1477","1.300","355431","spring-condos-gnzei2r3h3gl-fwwdreoypbugawkd7hoezbxleinc-jjruffjc8docxzgy36-wtcjj-wx4-mhihgb6q3ybduj5hojbsc03siikqp-u72z9p3n63wdaev","NEW NEW IMAGES","","manual_review_required","355431-spring-condos-gnzei2r3h3gl-fwwdr","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"1769465945565.avif","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/1769465945565.avif","","avif","1280","904","1.416","124698","1769465945565","PANNEL DETAIL","","manual_review_required","124698-1769465945565","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"1769465949548.avif","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/1769465949548.avif","","avif","1280","904","1.416","110999","1769465949548","PANNEL DETAIL","","manual_review_required","110999-1769465949548","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"1769465952511.avif","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/1769465952511.avif","","avif","1280","904","1.416","170123","1769465952511","PANNEL DETAIL","","manual_review_required","170123-1769465952511","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"1_Hotels_City_View_King.webp","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/1_Hotels_City_View_King.webp","","webp","2700","1800","1.500","408078","1-hotels-city-view-king","PANNEL DETAIL","","manual_review_required","408078-1-hotels-city-view-king","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"1_Hotels_Lake_View_One_Bedroom_Suite.webp","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/1_Hotels_Lake_View_One_Bedroom_Suite.webp","","webp","2700","1800","1.500","470850","1-hotels-lake-view-one-bedroom-suite","PANNEL DETAIL","","manual_review_required","470850-1-hotels-lake-view-one-bedroom-s","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"2019.03.14-RnR-0-555x550.webp","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/2019.03.14-RnR-0-555x550.webp","","webp","555","550","1.009","62768","2019-03-14-rnr-0-555x550","PANNEL DETAIL","","manual_review_required","62768-2019-03-14-rnr-0-555x550","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"20200306_Broadmore-Block-F-Terrace-Real-People_5-Photo-min-1024x576.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/20200306_Broadmore-Block-F-Terrace-Real-People_5-Photo-min-1024x576.jpg","","jpg","1024","576","1.778","124508","20200306-broadmore-block-f-terrace-real-people-5-photo-min-1024x576","PANNEL DETAIL","","manual_review_required","124508-20200306-broadmore-block-f-terra","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"20200306_Broadmore-Block-L-1024x576.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/20200306_Broadmore-Block-L-1024x576.jpg","","jpg","1024","576","1.778","180636","20200306-broadmore-block-l-1024x576","PANNEL DETAIL","","manual_review_required","180636-20200306-broadmore-block-l-1024x","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"20200306_Broadmore-Block-L-PSD-Edit-6-min-1024x576.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/20200306_Broadmore-Block-L-PSD-Edit-6-min-1024x576.jpg","","jpg","1024","576","1.778","125981","20200306-broadmore-block-l-psd-edit-6-min-1024x576","PANNEL DETAIL","","manual_review_required","125981-20200306-broadmore-block-l-psd-e","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"2024-Wolfgang-Family-8-2048x1365.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/2024-Wolfgang-Family-8-2048x1365.jpg","","jpg","2048","1365","1.500","406418","2024-wolfgang-family-8-2048x1365","PANNEL DETAIL","","manual_review_required","406418-2024-wolfgang-family-8-2048x1365","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"20260212_EMA_Jam_Session_Shot4_0596_1.webp","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/20260212_EMA_Jam_Session_Shot4_0596_1.webp","","webp","2000","1334","1.499","752004","20260212-ema-jam-session-shot4-0596-1","PANNEL DETAIL","","manual_review_required","752004-20260212-ema-jam-session-shot4-0","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"223bcb7a-e8d2-4494-b577-e4cada79a8b2.webp","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/223bcb7a-e8d2-4494-b577-e4cada79a8b2.webp","","webp","3840","2160","1.778","1436814","223bcb7a-e8d2-4494-b577-e4cada79a8b2","PANNEL DETAIL","","manual_review_required","1436814-223bcb7a-e8d2-4494-b577-e4cada79","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"271207577_355833989786942_3518277285621125227_n-1024x667.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/271207577_355833989786942_3518277285621125227_n-1024x667.jpg","","jpg","1024","667","1.535","96340","271207577-355833989786942-3518277285621125227-n-1024x667","PANNEL DETAIL","","manual_review_required","96340-271207577-355833989786942-351827","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"2nd-street-district-1024x683.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/2nd-street-district-1024x683.jpg","","jpg","1024","683","1.499","232684","2nd-street-district-1024x683","PANNEL DETAIL","","manual_review_required","232684-2nd-street-district-1024x683","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"396.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/396.jpg","","jpg","1800","1200","1.500","380667","396","PANNEL DETAIL","","manual_review_required","380667-396","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"467435-2022_10_10_The_Birchwood_TAMPA_US_01_300-69196d-original-1675700733-1024x682.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/467435-2022_10_10_The_Birchwood_TAMPA_US_01_300-69196d-original-1675700733-1024x682.jpg","","jpg","1024","682","1.501","104818","467435-2022-10-10-the-birchwood-tampa-us-01-300-69196d-original-1675700733-1024x682","PANNEL DETAIL","","manual_review_required","104818-467435-2022-10-10-the-birchwood-","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"493A2805-2-1-1024x731.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/493A2805-2-1-1024x731.jpg","","jpg","1024","731","1.401","175665","493a2805-2-1-1024x731","PANNEL DETAIL","","manual_review_required","175665-493a2805-2-1-1024x731","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"493A6641-scaled.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/493A6641-scaled.jpg","","jpg","2560","1829","1.400","691925","493a6641-scaled","PANNEL DETAIL","","manual_review_required","691925-493a6641-scaled","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"493A6840-1-1024x683-1.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/493A6840-1-1024x683-1.jpg","","jpg","1024","683","1.499","134827","493a6840-1-1024x683-1","PANNEL DETAIL","","manual_review_required","134827-493a6840-1-1024x683-1","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"493A7587-scaled.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/493A7587-scaled.jpg","","jpg","2560","1707","1.500","650716","493a7587-scaled","PANNEL DETAIL","","manual_review_required","650716-493a7587-scaled","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"493A7868-1-scaled.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/493A7868-1-scaled.jpg","","jpg","1828","2560","0.714","888257","493a7868-1-scaled","PANNEL DETAIL","","manual_review_required","888257-493a7868-1-scaled","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"640a53eaa5db4584d86b613a_ FSPRLA_Portal_CopyrightDBOX (5).jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/640a53eaa5db4584d86b613a_ FSPRLA_Portal_CopyrightDBOX (5).jpg","","jpg","2180","1280","1.703","502212","640a53eaa5db4584d86b613a-fsprla-portal-copyrightdbox-5","PANNEL DETAIL","","manual_review_required","502212-640a53eaa5db4584d86b613a-fsprla-","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"6th-street-at-night-austin-texas-milton-photography.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/6th-street-at-night-austin-texas-milton-photography.jpg","","jpg","900","600","1.500","233151","6th-street-at-night-austin-texas-milton-photography","PANNEL DETAIL","","manual_review_required","233151-6th-street-at-night-austin-texas","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"85404e47-272b-42ff-aff3-e53fe2d9b70e.png","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/85404e47-272b-42ff-aff3-e53fe2d9b70e.png","","png","1536","1024","1.500","2324184","85404e47-272b-42ff-aff3-e53fe2d9b70e","PANNEL DETAIL","","manual_review_required","2324184-85404e47-272b-42ff-aff3-e53fe2d9","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"99911880-52396-scaled.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/99911880-52396-scaled.jpg","","jpg","2560","1697","1.509","827001","99911880-52396-scaled","PANNEL DETAIL","","manual_review_required","827001-99911880-52396-scaled","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"9x14_We+All+Ride.webp","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/9x14_We+All+Ride.webp","","webp","1500","1000","1.500","361594","9x14-we-all-ride","PANNEL DETAIL","","manual_review_required","361594-9x14-we-all-ride","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AKP_024_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AKP_024_original.jpg","","jpg","1530","861","1.777","258703","akp-024-original","PANNEL DETAIL","","manual_review_required","258703-akp-024-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AKP_038_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AKP_038_original.jpg","","jpg","1530","861","1.777","109004","akp-038-original","PANNEL DETAIL","","manual_review_required","109004-akp-038-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_1616_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_1616_original.jpg","","jpg","1600","2000","0.800","181191","aus-1616-original","PANNEL DETAIL","","manual_review_required","181191-aus-1616-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_1620_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_1620_original.jpg","","jpg","930","930","1.000","89629","aus-1620-original","PANNEL DETAIL","","manual_review_required","89629-aus-1620-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2056_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2056_original.jpg","","jpg","1600","2000","0.800","186312","aus-2056-original","PANNEL DETAIL","","manual_review_required","186312-aus-2056-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2265_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2265_original.jpg","","jpg","930","930","1.000","131274","aus-2265-original","PANNEL DETAIL","","manual_review_required","131274-aus-2265-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2457_original (1).jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2457_original (1).jpg","","jpg","1800","2250","0.800","319400","aus-2457-original-1","PANNEL DETAIL","","manual_review_required","319400-aus-2457-original-1","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2457_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2457_original.jpg","","jpg","1800","2250","0.800","319400","aus-2457-original","PANNEL DETAIL","","manual_review_required","319400-aus-2457-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2461_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2461_original.jpg","","jpg","1800","2250","0.800","481630","aus-2461-original","PANNEL DETAIL","","manual_review_required","481630-aus-2461-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2466_original (1).jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2466_original (1).jpg","","jpg","1800","2250","0.800","355905","aus-2466-original-1","PANNEL DETAIL","","manual_review_required","355905-aus-2466-original-1","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2466_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2466_original.jpg","","jpg","1701","1701","1.000","309932","aus-2466-original","PANNEL DETAIL","","manual_review_required","309932-aus-2466-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2479_original (1).jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2479_original (1).jpg","","jpg","1800","2250","0.800","384919","aus-2479-original-1","PANNEL DETAIL","","manual_review_required","384919-aus-2479-original-1","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2479_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2479_original.jpg","","jpg","1800","2250","0.800","384919","aus-2479-original","PANNEL DETAIL","","manual_review_required","384919-aus-2479-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2481_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2481_original.jpg","","jpg","1600","2000","0.800","198015","aus-2481-original","PANNEL DETAIL","","manual_review_required","198015-aus-2481-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2499_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2499_original.jpg","","jpg","1530","1530","1.000","222992","aus-2499-original","PANNEL DETAIL","","manual_review_required","222992-aus-2499-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_2548_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_2548_original.jpg","","jpg","930","930","1.000","179277","aus-2548-original","PANNEL DETAIL","","manual_review_required","179277-aus-2548-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_366_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_366_original.jpg","","jpg","452","565","0.800","21741","aus-366-original","PANNEL DETAIL","","manual_review_required","21741-aus-366-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_394_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_394_original.jpg","","jpg","930","930","1.000","95307","aus-394-original","PANNEL DETAIL","","manual_review_required","95307-aus-394-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_912_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_912_original.jpg","","jpg","1600","2000","0.800","238709","aus-912-original","PANNEL DETAIL","","manual_review_required","238709-aus-912-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_913_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_913_original.jpg","","jpg","930","930","1.000","122272","aus-913-original","PANNEL DETAIL","","manual_review_required","122272-aus-913-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_915_original (1).jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_915_original (1).jpg","","jpg","1600","2000","0.800","101706","aus-915-original-1","PANNEL DETAIL","","manual_review_required","101706-aus-915-original-1","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_915_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_915_original.jpg","","jpg","1600","2000","0.800","101706","aus-915-original","PANNEL DETAIL","","manual_review_required","101706-aus-915-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AUS_918_original.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AUS_918_original.jpg","","jpg","930","930","1.000","256118","aus-918-original","PANNEL DETAIL","","manual_review_required","256118-aus-918-original","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Alteno__Rendering_courtesy_of_1_Hotels.webp","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Alteno__Rendering_courtesy_of_1_Hotels.webp","","webp","2700","1909","1.414","751530","alteno-rendering-courtesy-of-1-hotels","PANNEL DETAIL","","manual_review_required","751530-alteno-rendering-courtesy-of-1-h","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Auditorium-Shores-Senior-Photos-Austin-Texas-8630-684x1024.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Auditorium-Shores-Senior-Photos-Austin-Texas-8630-684x1024.jpg","","jpg","684","1024","0.668","113324","auditorium-shores-senior-photos-austin-texas-8630-684x1024","PANNEL DETAIL","","manual_review_required","113324-auditorium-shores-senior-photos-","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Austin 1-1067.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Austin 1-1067.jpg","","jpg","1067","1601","0.666","372624","austin-1-1067","PANNEL DETAIL","","manual_review_required","372624-austin-1-1067","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Austin 2-1067.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Austin 2-1067.jpg","","jpg","1067","1601","0.666","397962","austin-2-1067","PANNEL DETAIL","","manual_review_required","397962-austin-2-1067","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Austin 3 cover try maybe-1067.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Austin 3 cover try maybe-1067.jpg","","jpg","1067","1601","0.666","468499","austin-3-cover-try-maybe-1067","PANNEL DETAIL","","manual_review_required","468499-austin-3-cover-try-maybe-1067","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Austin 4 Cover maybe-1067.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Austin 4 Cover maybe-1067.jpg","","jpg","1067","1601","0.666","560953","austin-4-cover-maybe-1067","PANNEL DETAIL","","manual_review_required","560953-austin-4-cover-maybe-1067","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Austin 8 pool-1067.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Austin 8 pool-1067.jpg","","jpg","1067","1601","0.666","454437","austin-8-pool-1067","PANNEL DETAIL","","manual_review_required","454437-austin-8-pool-1067","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Austin Golf 2-1600.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Austin Golf 2-1600.jpg","","jpg","1600","900","1.778","559051","austin-golf-2-1600","PANNEL DETAIL","","manual_review_required","559051-austin-golf-2-1600","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Austin Golf-1066.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Austin Golf-1066.jpg","","jpg","1066","1599","0.667","531056","austin-golf-1066","PANNEL DETAIL","","manual_review_required","531056-austin-golf-1066","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Austin+6th+St+motorcycle+HDR+2+-+Version+2.webp","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Austin+6th+St+motorcycle+HDR+2+-+Version+2.webp","","webp","972","650","1.495","205066","austin-6th-st-motorcycle-hdr-2-version-2","PANNEL DETAIL","","manual_review_required","205066-austin-6th-st-motorcycle-hdr-2-v","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Austin-Brand-Photographer-The-Wild-Hare-1279-683x1024.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Austin-Brand-Photographer-The-Wild-Hare-1279-683x1024.jpg","","jpg","683","1024","0.667","118795","austin-brand-photographer-the-wild-hare-1279-683x1024","PANNEL DETAIL","","manual_review_required","118795-austin-brand-photographer-the-wi","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Austin-Brand-Photographer-The-Wild-Hare-1301.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Austin-Brand-Photographer-The-Wild-Hare-1301.jpg","","jpg","1500","1001","1.499","153291","austin-brand-photographer-the-wild-hare-1301","PANNEL DETAIL","","manual_review_required","153291-austin-brand-photographer-the-wi","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Austin-South-Congress-Skyline-Picture.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Austin-South-Congress-Skyline-Picture.jpg","","jpg","700","467","1.499","360573","austin-south-congress-skyline-picture","PANNEL DETAIL","","manual_review_required","360573-austin-south-congress-skyline-pi","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AustinTX-312-copy.webp","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AustinTX-312-copy.webp","","webp","2000","1333","1.500","136070","austintx-312-copy","PANNEL DETAIL","","manual_review_required","136070-austintx-312-copy","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"AustinandCentralTexasPhotographer-Fergusonfamilysession-27-scaled.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/AustinandCentralTexasPhotographer-Fergusonfamilysession-27-scaled.jpg","","jpg","2560","1855","1.380","329195","austinandcentraltexasphotographer-fergusonfamilysession-27-scaled","PANNEL DETAIL","","manual_review_required","329195-austinandcentraltexasphotographe","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Authenticity-1-1229x1536.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Authenticity-1-1229x1536.jpg","","jpg","1229","1536","0.800","237913","authenticity-1-1229x1536","PANNEL DETAIL","","manual_review_required","237913-authenticity-1-1229x1536","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Avery-Warren-2025-Senior-4608-1-768x513.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Avery-Warren-2025-Senior-4608-1-768x513.jpg","","jpg","768","513","1.497","62124","avery-warren-2025-senior-4608-1-768x513","PANNEL DETAIL","","manual_review_required","62124-avery-warren-2025-senior-4608-1-","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Avery-Warren-2025-Senior-4950-768x513.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Avery-Warren-2025-Senior-4950-768x513.jpg","","jpg","768","513","1.497","98188","avery-warren-2025-senior-4950-768x513","PANNEL DETAIL","","manual_review_required","98188-avery-warren-2025-senior-4950-76","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
"Block-F-Terrace-F4-min-1024x576.jpg","/Users/megdude/Downloads/PERKS MEDIA/IMAGES NEW /PANNEL DETAIL/Block-F-Terrace-F4-min-1024x576.jpg","","jpg","1024","576","1.778","173760","block-f-terrace-f4-min-1024x576","PANNEL DETAIL","","manual_review_required","173760-block-f-terrace-f4-min-1024x576","usable_dimensions","manual_review_required","manual_review_required","Identity and usage rights require review before assignment"
